mun_code,Descripción general_Descripción general_Población total_2022,Descripción general_Descripción general_Densidad poblacional_2022,Demografía y población_Población desagregada por área_Población rural_2022,Economía_Valor agregado municipal_Valor agregado per cápita_2020,Economía_Valor agregado municipal_Valor agregado_2020
47555,0.00816666419847876,0.00246963120931787,0.08391857919065769,0.023628657075778353,0.00170323918709381
47570,0.004036563102767876,0.0026992585990910393,0.12203389830508475,0.01319807643627596,0.0005708118270157432
47605,0.0014064873850916132,0.0011219912559708805,0.022669153623658532,0.017289820149155883,0.00021733195152244216
47660,0.0020292301797866044,0.0007991487871808804,0.06606114670343038,0.02851526874023938,0.00047072193003433905
47675,0.0013242144548981695,0.0037456546995177824,0.020268699483686106,0.028494814435876085,0.00030121070706967874
47692,0.0025442587227975633,0.002849312140923011,0.08003135728381044,0.020908165623567725,0.0004725611888250229
47703,0.0014729385979401642,0.0030306268373033103,0.06076825345335605,0.02532852177872126,0.0003063435222994944
47707,0.003242439465793004,0.0013408193378091728,0.06355256399859432,0.024752385768445143,0.0006863001696865941
47720,0.0013244676023756877,0.0012959169521852114,0.023171951450274376,0.03145290853910912,0.0003270886505199991
47745,0.0036434250701819736,0.0017420988852840673,0.07900413591760604,0.03816957073255774,0.0010767790882948158
47798,0.0016107773994488725,0.0015869298817987327,0.038023409834292976,0.025361277909784846,0.00033722596059888486
47960,0.0012358659852442866,0.001736415039002553,0.03589327710647961,0.025395879728684824,0.00025445931501810834
